movie_name,n_total,n_pos,n_neu,n_neg,pos_rate,avg_rating
the last winter,1,0,0,0,0.0,0.5
the last witch hunter,1,0,0,0,0.0,0.5
the last word,1,0,0,0,0.0,0.5
the late bloomer,1,0,0,0,0.0,0.5
the laundromat,1,0,0,0,0.0,0.5
the lavender scare,1,0,0,0,0.0,0.5
the law in these parts,1,0,0,0,0.0,0.5
the lawnmower man,1,0,0,0,0.0,0.5
the lazarus effect,1,0,0,0,0.0,0.5
the league of extraordinary gentlemen,1,0,0,0,0.0,0.5
the ledge,1,0,0,0,0.0,0.5
the legacy of a whitetail deer hunter,1,0,0,0,0.0,0.5
the legend of 1900,1,0,0,0,0.0,0.5
the legend of bagger vance,1,0,0,0,0.0,0.5
the legend of billie jean,1,0,0,0,0.0,0.5
the legend of drunken master,1,0,0,0,0.0,0.5
the legend of molly johnson,1,0,0,0,0.0,0.5
the legend of pale male,1,0,0,0,0.0,0.5
the legend of tarzan,1,0,0,0,0.0,0.5
the lego batman movie,3,2,1,0,0.6666666666666666,0.8333333333333334
the lego movie,1,1,0,0,1.0,0.9
the lego movie 2 the second part,1,0,0,0,0.0,0.5
the lego ninjago movie,1,0,0,0,0.0,0.5
the leisure seeker,1,0,0,0,0.0,0.5
the lesson,1,0,0,0,0.0,0.5
the letter an american town and the somali invasion,1,0,0,0,0.0,0.5
the letters,1,0,0,0,0.0,0.5
the levelling,1,0,0,0,0.0,0.5
the liberator,1,0,0,0,0.0,0.5
the libertine,1,0,0,0,0.0,0.5
the lie,2,0,0,0,0.0,0.5
the life ahead,1,0,0,0,0.0,0.5
the life and crimes of doris payne,1,0,0,0,0.0,0.5
the life and times of hank greenberg,1,0,0,0,0.0,0.5
the life and times of judge roy bean,1,0,0,0,0.0,0.5
the life aquatic with steve zissou,2,2,0,0,1.0,0.9
the life before her eyes,1,0,0,0,0.0,0.5
the lifeguard,1,0,0,0,0.0,0.5
the light between oceans,1,0,0,0,0.0,0.5
the light of the moon,1,0,0,0,0.0,0.5
the lighthouse,11,8,2,0,0.7272727272727273,0.85
the limehouse golem,1,0,0,0,0.0,0.5
the limey,1,0,0,0,0.0,0.5
the lion king,8,4,0,2,0.5,0.7666666666666667
the lion king 1â½,1,0,1,0,0.0,0.7
the little death,1,0,0,0,0.0,0.5
the little hours,1,0,0,0,0.0,0.5
the little mermaid,1,0,0,0,0.0,0.5
the little prince,1,0,0,0,0.0,0.5
the little rascals,1,0,0,0,0.0,0.5
the little stranger,1,0,0,0,0.0,0.5
the little things,2,0,0,1,0.0,0.3
the little traitor,1,0,0,0,0.0,0.5
the little vampire,1,0,0,0,0.0,0.5
the living daylights,1,0,0,0,0.0,0.5
the living end,1,0,0,0,0.0,0.5
the living wake,1,0,0,0,0.0,0.5
the lizzie mcguire movie,1,0,0,0,0.0,0.5
the load,1,0,0,0,0.0,0.5
the lobster,6,6,0,0,1.0,0.8833333333333334
the lodger,1,0,0,0,0.0,0.5
the lodgers,1,0,0,0,0.0,0.5
the loft,1,0,0,0,0.0,0.5
the loneliest planet,1,0,0,0,0.0,0.5
the loneliest whale the search for 52,1,0,0,0,0.0,0.5
the lonely guy,1,0,0,0,0.0,0.5
the long dumb road,1,0,0,0,0.0,0.5
the long goodbye,1,1,0,0,1.0,0.8
the long kiss goodnight,1,0,0,0,0.0,0.5
the long riders,1,0,0,0,0.0,0.5
the long walk,1,0,0,0,0.0,0.5
the long walk home,1,0,0,0,0.0,0.5
the longest day,1,0,0,0,0.0,0.5
the longest ride,1,0,0,0,0.0,0.5
the longest week,1,0,0,0,0.0,0.5
the longest yard,1,0,0,0,0.0,0.5
the look of love,1,0,0,0,0.0,0.5
the look of silence,1,0,0,0,0.0,0.5
the lookout,1,0,0,0,0.0,0.5
the lord of the rings the fellowship of the ring,5,5,0,0,1.0,0.96
the lord of the rings the return of the king,1,1,0,0,1.0,1.0
the lord of the rings the two towers,2,2,0,0,1.0,1.0
the lords of salem,1,0,0,0,0.0,0.5
the losers,1,0,0,0,0.0,0.5
the loss of a teardrop diamond,1,0,0,0,0.0,0.5
the loss of sexual innocence,1,0,0,0,0.0,0.5
the lost arcade,1,0,0,0,0.0,0.5
the lost boys,2,1,1,0,0.5,0.85
the lost city,6,0,6,0,0.0,0.6333333333333333
the lost city of z,1,0,0,0,0.0,0.5
the lost daughter,5,1,4,0,0.2,0.64
the lost husband,1,0,0,0,0.0,0.5
the lost king,1,0,0,0,0.0,0.5
the lost leonardo,1,0,0,0,0.0,0.5
the lost world jurassic park,1,0,0,0,0.0,0.5
the lottery,1,0,0,0,0.0,0.5
the love bug,1,0,0,0,0.0,0.5
the love guru,1,0,0,0,0.0,0.5
the love we make,1,0,0,0,0.0,0.5
the love witch,3,3,0,0,1.0,0.8333333333333334
the lovebirds,1,0,0,0,0.0,0.5
the lovely bones,1,0,0,0,0.0,0.5
the lover,1,0,0,0,0.0,0.5
the lovers,1,0,0,0,0.0,0.5
the lovers and the despot,1,0,0,0,0.0,0.5
the lucky one,1,0,0,0,0.0,0.5
the lucky ones,1,0,0,0,0.0,0.5
the lunchbox,1,0,0,0,0.0,0.5
the lure,1,0,0,0,0.0,0.5
the luzhin defence,1,0,0,0,0.0,0.5
the m word,1,0,0,0,0.0,0.5
the macaluso sisters,1,0,0,0,0.0,0.5
the machine,1,0,0,0,0.0,0.5
the machinist,1,0,0,0,0.0,0.5
the mad womens ball,1,0,0,0,0.0,0.5
the madness of king george,1,0,0,0,0.0,0.5
the mafia only kills in summer,1,0,0,0,0.0,0.5
the magdalene sisters,1,0,0,0,0.0,0.5
the magic christian,1,0,0,0,0.0,0.5
the magic of belle isle,1,0,0,0,0.0,0.5
the magician,2,0,0,0,0.0,0.5
the magicians elephant,1,0,0,0,0.0,0.5
the magnificent ambersons,1,0,0,0,0.0,0.5
the magnificent seven,2,0,0,0,0.0,0.5
the maids room,1,0,0,0,0.0,0.5
the main event,1,0,0,0,0.0,0.5
the major and the minor,1,0,0,0,0.0,0.5
the maltese falcon,1,0,0,0,0.0,0.5
the man,1,0,0,0,0.0,0.5
the man from elysian fields,1,0,0,0,0.0,0.5
the man from snowy river,1,0,0,0,0.0,0.5
the man from toronto,1,0,0,0,0.0,0.5
the man from uncle,1,0,0,0,0.0,0.5
the man in the moon,1,0,0,0,0.0,0.5
the man nobody knew in search of my father cia spymaster william colby,1,0,0,0,0.0,0.5
the man who bought mustique,1,0,0,0,0.0,0.5
the man who copied,1,0,0,0,0.0,0.5
the man who invented christmas,1,0,0,0,0.0,0.5
the man who killed don quixote,1,0,0,0,0.0,0.5
the man who killed hitler and then the bigfoot,1,0,0,0,0.0,0.5
the man who knew infinity,1,0,0,0,0.0,0.5
the man who knew too much,1,0,0,0,0.0,0.5
the man who shot liberty valance,1,0,0,0,0.0,0.5
the man who sold his skin,1,0,0,0,0.0,0.5
the man who would be king,1,0,0,0,0.0,0.5
the man with one red shoe,1,0,0,0,0.0,0.5
the man with the golden arm,1,0,0,0,0.0,0.5
the man with two brains,1,0,0,0,0.0,0.5
the man without a face,1,0,0,0,0.0,0.5
the man without a past,1,0,0,0,0.0,0.5
the manchurian candidate,1,0,0,0,0.0,0.5
the mangler,1,0,0,0,0.0,0.5
the manhattan project,1,0,0,0,0.0,0.5
the manson family,1,0,0,0,0.0,0.5
the many saints of newark,1,0,0,0,0.0,0.5
the marc pease experience,1,0,0,0,0.0,0.5
the marine,1,0,0,0,0.0,0.5
the marksman,1,0,0,0,0.0,0.5
the martian,1,0,0,0,0.0,0.5
the mask,1,0,0,0,0.0,0.5
the mask of zorro,1,0,0,0,0.0,0.5
the master,1,1,0,0,1.0,0.8
the master of disguise,1,0,0,0,0.0,0.5
the matador,1,0,0,0,0.0,0.5
the mating habits of the earthbound human,1,0,0,0,0.0,0.5
the matrix,5,5,0,0,1.0,0.9400000000000001
the matrix reloaded,1,0,0,0,0.0,0.5
the matrix resurrections,5,5,0,0,1.0,0.86
the matrix revolutions,1,1,0,0,1.0,1.0
the mauritanian,1,0,0,0,0.0,0.5
the maze runner,1,0,0,0,0.0,0.5
the meaning of hitler,1,0,0,0,0.0,0.5
the mechanic,1,0,0,0,0.0,0.5
the medallion,1,0,0,0,0.0,0.5
the meddler,1,0,0,0,0.0,0.5
the meg,1,0,0,0,0.0,0.5
the memory of a killer,1,0,0,0,0.0,0.5
the men who stare at goats,1,0,0,0,0.0,0.5
the mens club,1,0,0,0,0.0,0.5
the menu,28,15,7,2,0.5357142857142857,0.7583333333333333
the mephisto waltz,1,0,0,0,0.0,0.5
the mercy,1,0,0,0,0.0,0.5
the mermaid,1,0,0,0,0.0,0.5
the merry gentleman,1,0,0,0,0.0,0.5
the messenger,1,0,0,0,0.0,0.5
the messenger the story of joan of arc,1,0,0,0,0.0,0.5
the messengers,1,0,0,0,0.0,0.5
the mexican,1,0,0,0,0.0,0.5
the meyerowitz stories new and selected,1,0,0,0,0.0,0.5
the middle of the world,1,0,0,0,0.0,0.5
the midnight sky,1,0,0,0,0.0,0.5
the midwife,1,0,0,0,0.0,0.5
the mighty ducks,1,0,0,0,0.0,0.5
the mighty macs,1,0,0,0,0.0,0.5
the mighty quinn,1,0,0,0,0.0,0.5
the milk of sorrow,1,0,0,0,0.0,0.5
the mill and the cross,1,0,0,0,0.0,0.5
the minus man,1,0,0,0,0.0,0.5
the miracle of morgans creek,1,0,0,0,0.0,0.5
the miracle season,1,0,0,0,0.0,0.5
the miracle worker,1,0,0,0,0.0,0.5
the misandrists,1,0,0,0,0.0,0.5
the miseducation of cameron post,1,0,0,0,0.0,0.5
the missing,1,0,0,0,0.0,0.5
the missing picture,1,0,0,0,0.0,0.5
the mission,1,0,0,0,0.0,0.5
the mist,1,0,0,0,0.0,0.5
the mitchells vs the machines,8,8,0,0,1.0,0.85
the mod squad,1,0,0,0,0.0,0.5
the mole agent,1,0,0,0,0.0,0.5
the molly maguires,1,0,0,0,0.0,0.5
the moment,1,0,0,0,0.0,0.5
the monastery mr vig and the nun,1,0,0,0,0.0,0.5
the money pit,1,0,0,0,0.0,0.5
the monkeys mask,1,0,0,0,0.0,0.5
the monster,1,0,0,0,0.0,0.5
the monster squad,1,0,0,0,0.0,0.5
the monuments men,1,0,0,0,0.0,0.5
the mortal instruments city of bones,1,0,0,0,0.0,0.5
the mortuary collection,1,0,0,0,0.0,0.5
the mosquito coast,1,0,0,0,0.0,0.5
the most beautiful boy in the world,1,0,0,0,0.0,0.5
the most dangerous man in america daniel ellsberg and the pentagon papers,1,0,0,0,0.0,0.5
the most hated woman in america,1,0,0,0,0.0,0.5
the motel,1,0,0,0,0.0,0.5
the motel life,1,0,0,0,0.0,0.5
the moth diaries,1,0,0,0,0.0,0.5
the mother,1,0,0,0,0.0,0.5
the mountain,1,0,0,0,0.0,0.5
the mountain between us,1,0,0,0,0.0,0.5
the mudge boy,1,0,0,0,0.0,0.5
the mule,1,0,0,0,0.0,0.5
the mummy,2,0,2,0,0.0,0.6
the mummy returns,1,0,0,0,0.0,0.5
the munsters,1,0,0,0,0.0,0.5
the muppet christmas carol,1,1,0,0,1.0,0.9
the muppet movie,1,0,0,0,0.0,0.5
the muppets,2,2,0,0,1.0,0.9
the muppets take manhattan,1,0,0,0,0.0,0.5
the muse,1,0,0,0,0.0,0.5
the music man,1,0,0,0,0.0,0.5
the music never stopped,1,0,0,0,0.0,0.5
the music of strangers yoyo ma and the silk road ensemble,1,0,0,0,0.0,0.5
the musketeer,1,0,0,0,0.0,0.5
the muslims are coming,1,0,0,0,0.0,0.5
the mustang,1,0,0,0,0.0,0.5
the mystery of marilyn monroe the unheard tapes,1,0,0,0,0.0,0.5
the mystic masseur,1,0,0,0,0.0,0.5
the myth of fingerprints,1,0,0,0,0.0,0.5
the myth of the american sleepover,1,0,0,0,0.0,0.5
the naked kiss,1,0,0,0,0.0,0.5
the name of the rose,1,0,0,0,0.0,0.5
the nanny diaries,1,0,0,0,0.0,0.5
the nativity story,1,0,0,0,0.0,0.5
the natural,1,0,0,0,0.0,0.5
the nazi officers wife,1,0,0,0,0.0,0.5
the negotiator,1,0,0,0,0.0,0.5
the neon bible,1,0,0,0,0.0,0.5
the neon demon,1,0,1,0,0.0,0.7
the net,1,0,0,0,0.0,0.5
the neverending story,1,0,0,0,0.0,0.5
the neverending story ii the next chapter,1,0,0,0,0.0,0.5
the new age,1,0,0,0,0.0,0.5
the new black,1,0,0,0,0.0,0.5
the new girlfriend,1,0,0,0,0.0,0.5
the new guy,1,0,0,0,0.0,0.5
the new mutants,1,0,0,1,0.0,0.2
the new radical,1,0,0,0,0.0,0.5
the newton boys,1,0,0,0,0.0,0.5
the next best thing,1,0,0,0,0.0,0.5
the next big thing,1,0,0,0,0.0,0.5
the next karate kid,1,0,0,0,0.0,0.5
the next three days,1,0,0,0,0.0,0.5
the nice guys,8,6,1,0,0.75,0.9142857142857143
the night,1,0,0,0,0.0,0.5
the night before,1,0,0,0,0.0,0.5
the night clerk,1,0,0,0,0.0,0.5
the night eats the world,1,0,0,0,0.0,0.5
the night flier,1,0,0,0,0.0,0.5
the night house,1,0,0,0,0.0,0.5
the night is short walk on girl,1,0,0,0,0.0,0.5
the night listener,1,0,0,0,0.0,0.5
the night we never met,1,0,0,0,0.0,0.5
the nightingale,1,0,0,0,0.0,0.5
the nightmare,1,0,0,0,0.0,0.5
the nightmare before christmas,2,2,0,0,1.0,0.8
the nile hilton incident,1,0,0,0,0.0,0.5
the ninth configuration,1,0,0,0,0.0,0.5
the ninth day,1,0,0,0,0.0,0.5
the ninth gate,1,0,0,0,0.0,0.5
the northman,10,6,2,1,0.6,0.788888888888889
the notebook,2,0,0,0,0.0,0.5
the notorious bettie page,1,0,0,0,0.0,0.5
the november man,1,0,0,0,0.0,0.5
the novice,1,0,0,0,0.0,0.5
the nowhere inn,1,0,0,0,0.0,0.5
the numbers station,1,0,0,0,0.0,0.5
the nun,1,0,0,1,0.0,0.3
the nut job,1,0,0,0,0.0,0.5
the nutcracker,1,0,0,0,0.0,0.5
the nutcracker and the four realms,1,0,0,0,0.0,0.5
the nutty professor,1,0,0,0,0.0,0.5
the oak room,1,0,0,0,0.0,0.5
the oath,2,0,0,0,0.0,0.5
the object of my affection,1,0,0,0,0.0,0.5
the odd couple,1,0,0,0,0.0,0.5
the odd life of timothy green,1,0,0,0,0.0,0.5
the offence,1,0,0,0,0.0,0.5
the oh in ohio,1,0,0,0,0.0,0.5
the old guard,1,0,0,0,0.0,0.5
the old man  the gun,1,0,0,0,0.0,0.5
the old man and the sea,1,0,0,0,0.0,0.5
the omega code,1,0,0,0,0.0,0.5
the omega man,1,0,0,0,0.0,0.5
the omen,2,0,0,0,0.0,0.5
the one and only dick gregory,1,0,0,0,0.0,0.5
the one and only ivan,1,0,0,0,0.0,0.5
the one i love,1,0,0,0,0.0,0.5
the ones below,1,0,0,0,0.0,0.5
the onion field,1,0,0,0,0.0,0.5
the only living boy in new york,1,0,0,0,0.0,0.5
the oogieloves in the big balloon adventure,1,0,0,0,0.0,0.5
the operative,1,0,0,0,0.0,0.5
the operator,1,0,0,0,0.0,0.5
the opportunists,1,0,0,0,0.0,0.5
the opposite of sex,1,0,0,0,0.0,0.5
the oranges,1,0,0,0,0.0,0.5
the ordeal,1,0,0,0,0.0,0.5
the order,1,0,0,0,0.0,0.5
the order of myths,1,0,0,0,0.0,0.5
the original kings of comedy,1,0,0,0,0.0,0.5
the ornithologist,1,0,0,0,0.0,0.5
the orphanage,1,0,0,0,0.0,0.5
the other dream team,1,0,0,0,0.0,0.5
the other end of the line,1,0,0,0,0.0,0.5
the other f word,1,0,0,0,0.0,0.5
the other guys,1,0,0,0,0.0,0.5
the other half,1,0,0,0,0.0,0.5
the other lamb,1,0,0,0,0.0,0.5
the other side of heaven,1,0,0,0,0.0,0.5
the other side of hope,1,0,0,0,0.0,0.5
the other side of the street,1,0,0,0,0.0,0.5
the other side of the wind,1,0,0,0,0.0,0.5
the other son,1,0,0,0,0.0,0.5
the other story,1,0,0,0,0.0,0.5
the other woman,2,0,0,0,0.0,0.5
the others,1,0,0,0,0.0,0.5
the ottoman lieutenant,1,0,0,0,0.0,0.5
the outfit,1,0,0,0,0.0,0.5
the outlaw josey wales,1,0,0,0,0.0,0.5
the outoftowners,1,0,0,0,0.0,0.5
the outpost,1,0,0,0,0.0,0.5
the outrageous sophie tucker,1,0,0,0,0.0,0.5
the outside story,1,0,0,0,0.0,0.5
the outsider,2,0,0,0,0.0,0.5
the outsiders,1,0,1,0,0.0,0.6
the outwaters,1,0,0,0,0.0,0.5
the overnight,1,0,0,0,0.0,0.5
the pacifier,1,0,0,0,0.0,0.5
the package,1,0,0,0,0.0,0.5
the pact,2,0,0,0,0.0,0.5
the pact 2,1,0,0,0,0.0,0.5
the page turner,1,0,0,0,0.0,0.5
the painted bird,1,0,0,0,0.0,0.5
the painted veil,1,0,0,0,0.0,0.5
the painter and the thief,1,0,0,0,0.0,0.5
the painting le tableau,1,0,0,0,0.0,0.5
the pale blue eye,1,0,0,1,0.0,0.4
the panic in needle park,1,0,0,0,0.0,0.5
the paper chase,1,0,0,0,0.0,0.5
the paper tigers,1,0,0,0,0.0,0.5
the paperboy,1,0,0,0,0.0,0.5
the parallax view,1,0,0,0,0.0,0.5
the parent trap,2,2,0,0,1.0,0.9
the party,1,0,0,0,0.0,0.5
the partys just beginning,1,0,0,0,0.0,0.5
the passengers of the night,1,0,0,0,0.0,0.5
the passion of joan of arc,1,0,0,0,0.0,0.5
the passion of the christ,1,0,0,0,0.0,0.5
the past,1,0,0,0,0.0,0.5
the patience stone,1,0,0,0,0.0,0.5
the patriot,1,0,0,0,0.0,0.5
the patsy,1,0,0,0,0.0,0.5
the pawnbroker,1,0,0,0,0.0,0.5
the peacemaker,1,0,0,0,0.0,0.5
the peanut butter falcon,1,0,0,0,0.0,0.5
the peanuts movie,1,0,0,0,0.0,0.5
the pearl button,1,0,0,0,0.0,0.5
the pelican brief,1,0,0,0,0.0,0.5
the people ive slept with,1,0,0,0,0.0,0.5
the people under the stairs,1,0,0,0,0.0,0.5
the people vs fritz bauer,1,0,0,0,0.0,0.5
the people vs george lucas,1,0,0,0,0.0,0.5
the people vs larry flynt,1,0,0,0,0.0,0.5
the people we hate at the wedding,1,0,0,0,0.0,0.5
the perfect age of rock n roll,1,0,0,0,0.0,0.5
the perfect candidate,1,0,0,0,0.0,0.5
the perfect family,1,0,0,0,0.0,0.5
the perfect holiday,1,0,0,0,0.0,0.5
the perfect man,1,0,0,0,0.0,0.5
the perfect match,1,0,0,0,0.0,0.5
the perfect score,1,0,0,0,0.0,0.5
the perfect storm,1,0,0,0,0.0,0.5
the perfection,1,0,0,0,0.0,0.5
the perks of being a wallflower,6,6,0,0,1.0,0.8666666666666666
the persian version,1,0,0,0,0.0,0.5
the personal history of david copperfield,1,0,0,0,0.0,0.5
the perverts guide to ideology,1,0,0,0,0.0,0.5
the phantom,1,0,0,0,0.0,0.5
the phantom of the open,1,0,0,0,0.0,0.5
the phantom of the opera,1,0,0,0,0.0,0.5
the phenom,1,0,0,0,0.0,0.5
the philadelphia experiment,1,0,0,0,0.0,0.5
the photograph,1,0,0,0,0.0,0.5
the pianist,1,1,0,0,1.0,0.8
the piano,1,0,0,0,0.0,0.5
the piano teacher,1,0,0,0,0.0,0.5
the pianotuner of earthquakes,1,0,0,0,0.0,0.5
the pickup artist,1,0,0,0,0.0,0.5
the pillow book,1,0,0,0,0.0,0.5
the pink panther 2,1,0,0,0,0.0,0.5
the pink panther strikes again,1,0,0,0,0.0,0.5
the pinochet case,1,0,0,0,0.0,0.5
the pirates band of misfits,1,0,0,0,0.0,0.5
the pirates of penzance,1,0,0,0,0.0,0.5
the pirates of somalia,1,0,0,0,0.0,0.5
the pirogue,1,0,0,0,0.0,0.5
the place beyond the pines,1,0,1,0,0.0,0.7
the plagiarists,1,0,0,0,0.0,0.5
the platform,2,1,1,0,0.5,0.7
the player,1,0,0,0,0.0,0.5
the players,1,0,0,0,0.0,0.5
the playroom,1,0,0,0,0.0,0.5
the pleasures of being out of step,1,0,0,0,0.0,0.5
the pledge,1,0,0,0,0.0,0.5
the pod generation,1,0,0,0,0.0,0.5
the polar express,1,0,0,1,0.0,0.3
the pool,1,0,0,0,0.0,0.5
the pope of greenwich village,1,0,0,0,0.0,0.5
the portrait of a lady,1,0,0,0,0.0,0.5
the poseidon adventure,1,0,0,0,0.0,0.5
the possession,1,0,0,0,0.0,0.5
the possession of hannah grace,1,0,0,0,0.0,0.5
the possession of michael king,1,0,0,0,0.0,0.5
the post,1,0,0,0,0.0,0.5
the postman,1,0,0,0,0.0,0.5
the postman always rings twice,2,0,0,0,0.0,0.5
the power,1,0,0,0,0.0,0.5
the power of one,1,0,0,0,0.0,0.5
the power of the dog,12,12,0,0,1.0,0.875
the powerpuff girls,1,0,0,0,0.0,0.5
the predator,1,0,0,0,0.0,0.5
the president,1,0,0,0,0.0,0.5
the presidents last bang,1,0,0,0,0.0,0.5
the presidio,1,0,0,0,0.0,0.5
the prestige,2,2,0,0,1.0,0.85
the pretty one,1,0,0,0,0.0,0.5
the prey,1,0,0,0,0.0,0.5
the price of everything,1,0,0,0,0.0,0.5
the price of milk,1,0,0,0,0.0,0.5
the price of sugar,1,0,0,0,0.0,0.5
the prime ministers the pioneers,1,0,0,0,0.0,0.5
the prince and me,1,0,0,0,0.0,0.5
the prince of egypt,1,1,0,0,1.0,1.0
the princess,2,0,0,0,0.0,0.5
the princess and the frog,1,0,0,0,0.0,0.5
the princess and the warrior,1,0,0,0,0.0,0.5
the princess blade,1,0,0,0,0.0,0.5
the princess bride,3,3,0,0,1.0,0.8666666666666666
the princess diaries,2,1,1,0,0.5,0.7
the princess diaries 2 royal engagement,1,1,0,0,1.0,1.0
the princess of montpensier,1,0,0,0,0.0,0.5
the principal,1,0,0,0,0.0,0.5
the prisoner or how i planned to kill tony blair,1,0,0,0,0.0,0.5
the private lives of pippa lee,1,0,0,0,0.0,0.5
the prize winner of defiance ohio,1,0,0,0,0.0,0.5
the prodigy,1,0,0,0,0.0,0.5
the producers,1,0,0,0,0.0,0.5
the professional,1,0,0,0,0.0,0.5
the professionals,1,0,0,0,0.0,0.5
the professor,1,0,0,0,0.0,0.5
the program,2,0,0,0,0.0,0.5
the prom,2,0,0,2,0.0,0.25
the promise,1,0,0,0,0.0,0.5
the promotion,1,0,0,0,0.0,0.5
the prophecy,1,0,0,0,0.0,0.5
the proposal,2,2,0,0,1.0,0.9
the protector,1,0,0,0,0.0,0.5
the protector 2,1,0,0,0,0.0,0.5
the protégé,1,0,0,0,0.0,0.5
the providence effect,1,0,0,0,0.0,0.5
the pruittigoe myth,1,0,0,0,0.0,0.5
the public,1,0,0,0,0.0,0.5
the public image is rotten,1,0,0,0,0.0,0.5
the puffy chair,1,0,0,0,0.0,0.5
the punisher,1,0,0,0,0.0,0.5
the punk singer,1,0,0,0,0.0,0.5
the purge,1,0,0,0,0.0,0.5
the purge anarchy,1,0,0,0,0.0,0.5
the purge election year,1,0,0,0,0.0,0.5
the pursuit of happyness,1,0,0,0,0.0,0.5
the quake,1,0,0,0,0.0,0.5
the quarry,1,0,0,0,0.0,0.5
the queen of spain,1,0,0,0,0.0,0.5
the queen of versailles,1,0,0,0,0.0,0.5
the queenâs gambit,5,2,1,0,0.4,0.8666666666666666
the quest of alain ducasse,1,0,0,0,0.0,0.5
the quick and the dead,1,0,0,0,0.0,0.5
the quiet,1,0,0,0,0.0,0.5
the quiet american,1,0,0,0,0.0,0.5
the quiet girl,1,0,0,0,0.0,0.5
the quiet man,1,0,0,0,0.0,0.5
the quiet one,1,0,0,0,0.0,0.5
the quiet ones,1,0,0,0,0.0,0.5
the rabbis cat,1,0,0,0,0.0,0.5
the rachel divide,1,0,0,0,0.0,0.5
the rachel papers,1,0,0,0,0.0,0.5
the rage carrie 2,1,0,0,0,0.0,0.5
the raid 2,1,0,0,0,0.0,0.5
the raid redemption,1,0,0,0,0.0,0.5
the railway man,1,0,0,0,0.0,0.5
the rainmaker,1,0,0,0,0.0,0.5
the rape of europa,1,0,0,0,0.0,0.5
the rape of recy taylor,1,0,0,0,0.0,0.5
the raven,1,0,0,0,0.0,0.5
the razors edge,1,0,0,0,0.0,0.5
the reader,1,0,0,0,0.0,0.5
the reagan show,1,0,0,0,0.0,0.5
the real cancun,1,0,0,0,0.0,0.5
the real charlie chaplin,1,0,0,0,0.0,0.5
the reaping,1,0,0,0,0.0,0.5
the reason i jump,1,0,0,0,0.0,0.5
the reception,1,0,0,0,0.0,0.5
the reckoning,2,0,0,0,0.0,0.5
the recruit,1,0,0,0,0.0,0.5
the red sea diving resort,1,0,0,0,0.0,0.5
the red shoes,1,1,0,0,1.0,1.0
the red violin,1,0,0,0,0.0,0.5
the ref,1,0,0,0,0.0,0.5
the rehearsal,1,0,0,0,0.0,0.5
the reivers,1,0,0,0,0.0,0.5
the relic,1,0,0,0,0.0,0.5
the reluctant fundamentalist,1,0,0,0,0.0,0.5
the remains of the day,1,0,0,0,0.0,0.5
the rental,1,0,0,0,0.0,0.5
the replacement killers,1,0,0,0,0.0,0.5
the report,1,0,0,0,0.0,0.5
the reports on sarah and saleem,1,0,0,0,0.0,0.5
the rescue,1,0,0,0,0.0,0.5
the rescuers,1,0,0,0,0.0,0.5
the rescuers down under,1,0,0,0,0.0,0.5
the retrieval,1,0,0,0,0.0,0.5
the return,2,0,0,0,0.0,0.5
the return of swamp thing,1,0,0,0,0.0,0.5
the return of tanya tucker featuring brandi carlile,1,0,0,0,0.0,0.5
the return of the living dead,1,0,0,0,0.0,0.5
the returned,1,0,0,0,0.0,0.5
the reunion,1,0,0,0,0.0,0.5
the revenant,1,1,0,0,1.0,0.8
the revolution will not be televised,1,0,0,0,0.0,0.5
the rewrite,1,0,0,0,0.0,0.5
the rider,1,0,0,0,0.0,0.5
the ridiculous 6,1,0,0,0,0.0,0.5
the right stuff,1,0,0,0,0.0,0.5
the ring,1,1,0,0,1.0,0.8
the ring two,1,0,0,0,0.0,0.5
the ringer,1,0,0,0,0.0,0.5
the riot club,1,0,0,0,0.0,0.5
the rising place,1,0,0,0,0.0,0.5
the ritchie boys,1,0,0,0,0.0,0.5
the rite,1,0,0,0,0.0,0.5
the ritual,1,0,0,0,0.0,0.5
the river,1,0,0,0,0.0,0.5
the river wild,1,0,0,0,0.0,0.5
the road,2,0,0,0,0.0,0.5
the road home,1,0,0,0,0.0,0.5
the road movie,1,0,0,0,0.0,0.5
the road to el dorado,1,0,0,0,0.0,0.5
the road to guantanamo,1,0,0,0,0.0,0.5
the road warrior,1,0,0,0,0.0,0.5
the roads not taken,1,0,0,0,0.0,0.5
the robber,1,0,0,0,0.0,0.5
the rock,1,0,0,0,0.0,0.5
the rocker,1,0,0,0,0.0,0.5
the rocketeer,1,0,0,0,0.0,0.5
the rocky horror picture show,6,6,0,0,1.0,0.8666666666666666
the rocky horror picture show 19 6  5,2,2,0,0,1.0,0.9
the romantics,1,0,0,0,0.0,0.5
the rookie,2,0,0,0,0.0,0.5
the roommate,1,0,0,0,0.0,0.5
the rover,1,0,0,0,0.0,0.5
the royal tenenbaums,7,7,0,0,1.0,0.9285714285714286
the rugrats movie,1,0,0,0,0.0,0.5
the rules of attraction,1,0,0,0,0.0,0.5
the rules of the game,1,0,0,0,0.0,0.5
the rum diary,1,0,0,0,0.0,0.5
the rundown,1,0,0,0,0.0,0.5
the runner,1,0,0,0,0.0,0.5
the running man,1,0,0,0,0.0,0.5
the russia house,1,0,0,0,0.0,0.5
the russians are coming the russians are coming,1,0,0,0,0.0,0.5
the saddest music in the world,1,0,0,0,0.0,0.5
the sadness,1,0,0,0,0.0,0.5
the saint,1,0,0,0,0.0,0.5
the salesman,1,0,0,0,0.0,0.5
